author,persona0,persona1,persona2,persona3
2281,0.1251333,0.125,0.624858,0.1250087
2290,0.051939,0.3870242,0.3144447,0.2465921
2294,0.0625231,0.0625,0.0626828,0.8122941
2297,0.0634379,0.0625,0.0711583,0.8029038
2313,0.1252937,0.125,0.6247063,0.125
2314,0.1263283,0.125,0.6236715,0.1250002
232,0.1250028,0.125,0.6249971,0.1250001
2324,0.1559167,0.125,0.5940833,0.125
2325,0.0277778,0.0278505,0.0277918,0.9165799
2328,0.0517928,0.0607174,0.5099435,0.3775463
233,0.2222136,0.0883811,0.2622052,0.4272002
2331,0.0915022,0.0833333,0.7418311,0.0833334
2339,0.0416668,0.0418048,0.0417385,0.8747899
235,0.0680658,0.3906287,0.1986658,0.3426398
237,0.1257682,0.125,0.6242294,0.1250024
2376,0.0357166,0.0366141,0.0413247,0.8863447
2383,0.025016,0.0351294,0.0250017,0.9148529
2392,0.0874361,0.705034,0.1240744,0.0834555
240,0.1270953,0.125,0.6229047,0.125
2404,0.1250065,0.125,0.6249935,0.125
2405,0.1310196,0.125,0.6189804,0.125
2408,0.0841558,0.0833334,0.7491196,0.0833913
241,0.0421191,0.0416667,0.87044,0.0457742
2420,0.128564,0.125,0.621436,0.125
2421,0.0833349,0.0833333,0.7499984,0.0833333
2423,0.1291663,0.125,0.6208337,0.125
2430,0.0500776,0.1907231,0.0500143,0.709185
2438,0.128331,0.125,0.6216684,0.1250007
244,0.062509,0.0625,0.0629496,0.8120414
2440,0.0625744,0.0625,0.0674582,0.8074674
246,0.0833464,0.0833333,0.0920039,0.7413163
255,0.074811,0.5133237,0.346283,0.0655823
263,0.1580214,0.125,0.5919786,0.125
279,0.1255877,0.125,0.6244118,0.1250005
29,0.0833334,0.0833333,0.1062834,0.7270499
292,0.0833443,0.0833333,0.0890737,0.7442486
3,0.1279453,0.125,0.6220545,0.1250001
31,0.0853156,0.0833333,0.7480177,0.0833333
314,0.2795083,0.1250163,0.4663096,0.1291658
332,0.0624557,0.0339972,0.0940977,0.8094495
343,0.1250835,0.125,0.6249165,0.125
369,0.1923358,0.0834191,0.6156939,0.1085512
371,0.0859822,0.2119583,0.455892,0.2461675
377,0.0416672,0.0416667,0.0422724,0.8743938
379,0.0357223,0.2916361,0.0361568,0.6364847
381,0.1250001,0.125,0.6249999,0.125
385,0.1262428,0.125,0.623757,0.1250002
397,0.1258376,0.125,0.6241598,0.1250026
405,0.035794,0.0357143,0.0362581,0.8922337
435,0.0626418,0.0680494,0.0626815,0.8066274
457,0.083343,0.0833333,0.7482226,0.0851011
46,0.0841242,0.0833333,0.7481376,0.0844048
476,0.0411419,0.098801,0.5769188,0.2831383
477,0.05,0.0516812,0.050327,0.8479918
478,0.1250045,0.125,0.6249955,0.125
48,0.1252599,0.125,0.6247401,0.125
482,0.1251826,0.125,0.6248174,0.125
506,0.6008231,0.125,0.1491766,0.1250003
524,0.1250008,0.125,0.6249914,0.1250078
529,0.0834983,0.0833333,0.0840193,0.749149
533,0.2916722,0.083414,0.4234019,0.2015119
539,0.1251163,0.125,0.6248764,0.1250073
544,0.083334,0.0833333,0.089918,0.7434146
546,0.1618709,0.125,0.5876102,0.1255189
549,0.0625054,0.0625,0.2122098,0.6627848
551,0.0836359,0.0833333,0.7496974,0.0833333
552,0.1298078,0.125,0.6201922,0.125
559,0.05,0.0504602,0.0508228,0.848717
560,0.1524228,0.125,0.5975772,0.125
568,0.1263566,0.125,0.6236434,0.125
572,0.0833765,0.0833333,0.7499261,0.083364
576,0.1251254,0.125,0.6248704,0.1250043
578,0.3431573,0.0538609,0.3898562,0.2131256
579,0.0833402,0.0833333,0.0891968,0.7441297
599,0.1313688,0.125,0.6186312,0.125
60,0.0625099,0.0787074,0.064325,0.7944577
600,0.1042675,0.0833333,0.7290624,0.0833367
624,0.1163887,0.0602718,0.0959075,0.727432
633,0.1251779,0.125,0.624822,0.1250001
648,0.1280435,0.125,0.6219565,0.125
664,0.0925523,0.4124266,0.3743998,0.1206213
676,0.1262189,0.125,0.6237769,0.1250042
691,0.0836984,0.0833334,0.7495787,0.0833896
696,0.3045419,0.1250062,0.4452944,0.1251575
698,0.132102,0.125,0.6178979,0.1250002
699,0.3694896,0.0625254,0.3990596,0.1689254
700,0.0833447,0.4163538,0.4169486,0.0833529
701,0.0500055,0.051033,0.0543605,0.8446009
702,0.0833333,0.0833333,0.1432867,0.6900466
715,0.0852686,0.0833333,0.7438003,0.0875977
729,0.1492619,0.125,0.6007381,0.125
748,0.0833334,0.0833333,0.189402,0.6439313
751,0.125013,0.125,0.624987,0.125
759,0.0277852,0.0277869,0.0290381,0.9153898
760,0.1255259,0.125,0.6244739,0.1250002
765,0.0625004,0.1879086,0.0795836,0.6700074
775,0.1251144,0.125,0.6248856,0.125
784,0.0525325,0.5742179,0.319407,0.0538426
786,0.1607923,0.125,0.5892077,0.125
789,0.0359863,0.0394984,0.1566798,0.7678355
801,0.6181888,0.125,0.1318112,0.125
802,0.0416907,0.0416667,0.8640577,0.0525849
806,0.1358261,0.125,0.6141739,0.125
819,0.0833335,0.0833333,0.1270702,0.7062629
822,0.1276713,0.125,0.6223281,0.1250006
824,0.0416766,0.041714,0.0419498,0.8746595
828,0.1052996,0.0833333,0.727357,0.0840101
836,0.0833335,0.0833333,0.3056349,0.5276983
843,0.0511271,0.0419079,0.848158,0.0588069
847,0.0437795,0.4429621,0.1188449,0.3944135
85,0.1311203,0.125,0.6188797,0.125
850,0.062561,0.0625,0.8122957,0.0626433
858,0.1361947,0.125,0.6138052,0.1250001
860,0.0742989,0.0802164,0.7829796,0.0625051
862,0.083341,0.0833333,0.7371062,0.0962194
869,0.1256234,0.125,0.6243765,0.1250001
872,0.0500055,0.0503348,0.0500368,0.849623
875,0.0500152,0.0500319,0.0500666,0.8498864
878,0.1513086,0.125,0.5986914,0.125
891,0.0430867,0.0416667,0.3574131,0.5578336
904,0.0920506,0.0418274,0.8244549,0.0416671
914,0.10303,0.5556092,0.2536523,0.0877085
916,0.1468209,0.125,0.6031791,0.125
918,0.1250224,0.125,0.6249776,0.125
921,0.0357143,0.035882,0.0625481,0.8658556
929,0.1268398,0.125,0.6231602,0.125
932,0.1250135,0.125,0.6249855,0.125001
935,0.0625007,0.0625,0.063167,0.8118323
939,0.0859561,0.0833333,0.7458972,0.0848134
94,0.0626755,0.0629263,0.0627376,0.8116606
95,0.01671,0.0167827,0.0191709,0.9473364
952,0.4856466,0.0833333,0.3476744,0.0833457
957,0.1374625,0.125,0.6125375,0.125
960,0.0501613,0.0504548,0.0513096,0.8480744
963,0.0782838,0.062503,0.6258744,0.2333388
974,0.0833353,0.0833333,0.7499937,0.0833376
976,0.0312536,0.031848,0.0313565,0.9055419
987,0.1274702,0.125,0.6225296,0.1250002
994,0.3027071,0.1250097,0.4457127,0.1265704
1005,0.1251986,0.1250002,0.6159485,0.1338527
1029,0.0833335,0.1087668,0.0888877,0.719012
1038,0.126244,0.1250001,0.2208787,0.5278773
1091,0.0833333,0.161238,0.0842896,0.6711391
1097,0.1250055,0.125,0.2945733,0.4554212
110,0.0833333,0.0833333,0.0841493,0.749184
1123,0.031342,0.0312979,0.0366703,0.9006898
113,0.1250669,0.1250006,0.4291929,0.3207395
1133,0.1283984,0.125,0.1261432,0.6204584
1134,0.0625,0.0785175,0.0625057,0.7964768
1145,0.0625,0.0625,0.0625242,0.8124758
1161,0.0839332,0.4898115,0.0932958,0.3329594
1183,0.1250121,0.1250016,0.3112486,0.4387377
1200,0.0625,0.0627046,0.0625099,0.8122856
1202,0.1254134,0.1250004,0.334173,0.4154133
1205,0.0500001,0.0501403,0.0500036,0.849856
1214,0.1258363,0.125004,0.1336514,0.6155083
1218,0.0625,0.0643274,0.062621,0.8105516
1221,0.0833337,0.0833333,0.0833755,0.7499575
1223,0.0833334,0.0838393,0.0850885,0.7477387
1226,0.1301022,0.125,0.1254293,0.6194685
1232,0.0833334,0.0878675,0.0837561,0.745043
124,0.0625271,0.0794315,0.062536,0.7955054
1250,0.1250738,0.125,0.1276152,0.622311
1252,0.0833385,0.6574556,0.0843227,0.1748833
1255,0.0833335,0.0833333,0.0834703,0.7498628
1259,0.218466,0.1250145,0.2935874,0.3629322
1260,0.1251184,0.1250021,0.4707631,0.2791164
1269,0.083335,0.0867297,0.0910774,0.7388578
1280,0.1266689,0.125,0.1370746,0.6112564
1289,0.0625005,0.0625007,0.0644277,0.8105712
1318,0.125,0.125,0.1535007,0.5964993
1321,0.1250007,0.125,0.1309964,0.6190029
1328,0.0833333,0.0833333,0.0841889,0.7491445
1357,0.0833333,0.0833333,0.0840046,0.7493287
1375,0.125,0.125,0.1750246,0.5749753
1389,0.0833352,0.0833333,0.0835256,0.7498059
1394,0.1260122,0.1250054,0.2964634,0.4525191
1396,0.0833372,0.0951311,0.1320511,0.6894806
1419,0.125,0.125,0.1520487,0.5979513
1443,0.0833489,0.0993652,0.0861263,0.7311597
1459,0.0833335,0.0833333,0.0837896,0.7495436
1471,0.0833397,0.0833333,0.083383,0.749944
1478,0.0833336,0.0833333,0.0834555,0.7498776
148,0.0625009,0.0625,0.0625002,0.8124988
1488,0.096073,0.354878,0.3175797,0.2314693
1492,0.0357153,0.0364341,0.0357146,0.892136
1496,0.1285552,0.125016,0.4118432,0.3345855
1499,0.1250487,0.1250067,0.3253414,0.4246032
1530,0.0835557,0.1708072,0.3226494,0.4229877
1531,0.0833338,0.1161722,0.1050726,0.6954214
1539,0.0625003,0.0864466,0.0635516,0.7875016
1540,0.1250237,0.125,0.1421254,0.6078509
1547,0.0833796,0.0844676,0.0986812,0.7334716
1550,0.0625164,0.5526721,0.0677699,0.3170416
1552,0.1254038,0.125,0.1254563,0.6241399
1568,0.0860383,0.552412,0.1294265,0.2321232
1571,0.1250001,0.125,0.1323197,0.6176802
1578,0.1250561,0.1250033,0.3636753,0.3862653
1583,0.0833475,0.0925843,0.2638178,0.5602503
1586,0.0625011,0.0635655,0.0625058,0.8114275
1590,0.0629333,0.6129269,0.0740509,0.2500888
1595,0.1251819,0.125,0.1259276,0.6238905
16,0.0833392,0.0837923,0.1022278,0.7306406
1611,0.0833333,0.0833333,0.0833608,0.7499725
1614,0.1251459,0.125,0.1250736,0.6247805
1617,0.0833333,0.0833333,0.7244242,0.1089091
1619,0.041698,0.5356608,0.0416981,0.3809432
1633,0.1251842,0.125,0.1447338,0.6050819
1634,0.0625,0.079303,0.0625035,0.7956935
1635,0.1250021,0.125,0.1289841,0.6210138
1648,0.1253513,0.125,0.1265976,0.6230511
1681,0.1250506,0.1250001,0.1276706,0.6222787
1689,0.0833376,0.2326903,0.0836284,0.6003436
17,0.0833333,0.1916649,0.0837919,0.6412099
1700,0.0833333,0.0833333,0.0833609,0.7499725
1702,0.05,0.0500184,0.0500029,0.8499787
1722,0.0833333,0.0833333,0.1622186,0.6711148
1726,0.0625,0.789188,0.0625028,0.0858092
1732,0.0833339,0.0846582,0.1006214,0.7313865
1760,0.083334,0.0833333,0.0833449,0.7499878
1764,0.0416667,0.0417986,0.0416667,0.874868
1790,0.0833334,0.7189768,0.0916238,0.106066
1792,0.1251475,0.125,0.1357412,0.6141113
1798,0.2365179,0.1259909,0.3256723,0.3118189
1800,0.1250061,0.1250015,0.1427997,0.6071927
1807,0.0625027,0.0625,0.0625002,0.8124971
1808,0.1250257,0.1250517,0.2975873,0.4523354
1813,0.1570428,0.1250005,0.3034279,0.4145288
1815,0.0833333,0.0833333,0.0833436,0.7499897
183,0.1261294,0.125,0.1281819,0.6206886
1836,0.1251404,0.1250001,0.1279937,0.6218659
1839,0.0834823,0.0833333,0.0837693,0.749415
1851,0.083337,0.0846445,0.0939468,0.7380717
1858,0.0833353,0.0833335,0.0837952,0.7495359
1884,0.0833333,0.0833333,0.1154533,0.71788
1887,0.1256594,0.1250031,0.3860527,0.3632849
1892,0.0510498,0.0517449,0.0500085,0.8471968
19,0.0834822,0.7477467,0.0838448,0.0849263
1906,0.125,0.125,0.1272686,0.6227314
1908,0.0833408,0.4704609,0.0886438,0.3575545
1910,0.0833333,0.0834133,0.0848433,0.74841
1915,0.1256564,0.1250006,0.6206126,0.1287304
1926,0.0833349,0.0833333,0.0835768,0.749755
1938,0.1250025,0.125,0.1264473,0.6235502
1939,0.0625,0.1101392,0.0631323,0.7642284
1940,0.131311,0.125,0.3919138,0.3517752
1951,0.0833612,0.0855624,0.0892521,0.7418243
1957,0.125199,0.125,0.1795056,0.5702954
1967,0.0833677,0.0833333,0.0880088,0.7452901
1971,0.1262994,0.1250045,0.3805443,0.3681518
198,0.1428601,0.1250001,0.6001916,0.1319482
1990,0.1299688,0.125,0.2128368,0.5321944
2021,0.0842963,0.4260466,0.085484,0.4041731
2053,0.0357264,0.0357682,0.0357416,0.8927638
2063,0.083695,0.4619591,0.1498382,0.3045077
2081,0.0625,0.0625282,0.0625035,0.8124682
2105,0.1493568,0.0847978,0.6449038,0.1209416
2109,0.1252426,0.1250295,0.3540388,0.3956891
2112,0.0833334,0.0833333,0.0837146,0.7496187
2120,0.125095,0.125,0.1285617,0.6213433
2125,0.0833334,0.0833333,0.0833648,0.7499686
213,0.0625,0.0631772,0.0625343,0.8117885
2134,0.1262416,0.125,0.6044107,0.1443477
2145,0.1255656,0.125,0.1885874,0.560847
2157,0.0833333,0.0833333,0.0833435,0.7499898
2164,0.0625,0.0625788,0.0627236,0.8121976
2165,0.1250045,0.125,0.1340944,0.6159011
217,0.1250028,0.125,0.1309326,0.6190647
2176,0.0833347,0.0833333,0.0833334,0.7499985
2187,0.1251443,0.1250261,0.4237899,0.3260397
2189,0.133253,0.1250002,0.3702173,0.3715295
2190,0.0833335,0.0904232,0.0835204,0.7427228
2198,0.1250192,0.1250001,0.1843344,0.5656463
220,0.083336,0.0833333,0.0833388,0.7499919
2205,0.0625,0.082962,0.0625042,0.7920338
2207,0.0625,0.0687068,0.062519,0.8062742
221,0.2483863,0.1284696,0.3366114,0.2865327
2212,0.1269719,0.125,0.1257133,0.6223147
2215,0.0844803,0.5058102,0.0883011,0.3214084
2216,0.0625001,0.0628166,0.0625221,0.8121612
2251,0.0833338,0.1013355,0.1284439,0.6868868
2254,0.1351814,0.125,0.2683824,0.4714362
2274,0.0847875,0.7409259,0.0842933,0.0899933
2282,0.1250138,0.125,0.6045446,0.1454416
2305,0.0625,0.0669759,0.0625741,0.80795
2309,0.1251022,0.125292,0.5177203,0.2318855
2323,0.1250281,0.1250007,0.3403245,0.4096467
2326,0.3510313,0.1617291,0.3137075,0.1735321
2332,0.0833336,0.0833333,0.083343,0.7499901
2338,0.1250041,0.125,0.1290661,0.6209298
2346,0.1250063,0.1250002,0.1550261,0.5949674
2352,0.125001,0.125,0.6137024,0.1362966
2355,0.1263081,0.1250001,0.2011974,0.5474945
2365,0.1250006,0.125,0.1344463,0.6155532
2373,0.0833334,0.0833333,0.0833782,0.7499551
2375,0.1250102,0.125,0.129245,0.6207448
2377,0.125,0.125,0.1372884,0.6127116
2379,0.0837869,0.0833334,0.5913817,0.2414981
2380,0.031251,0.0316189,0.0312565,0.9058736
2388,0.1250004,0.125,0.2285496,0.52145
2399,0.0872171,0.5399848,0.0872253,0.2855728
2413,0.0500091,0.05,0.0503413,0.8496496
2414,0.125,0.125,0.1549928,0.5950072
2422,0.1261245,0.125,0.1340704,0.614805
2429,0.1250014,0.125,0.1295069,0.6204917
2433,0.0625,0.1126977,0.0625607,0.7622417
2434,0.0192375,0.019642,0.0192405,0.94188
2443,0.0227273,0.022732,0.0229497,0.931591
2448,0.0834513,0.534484,0.0968414,0.2852233
245,0.05,0.0500495,0.0500086,0.8499419
261,0.0833821,0.7470217,0.0856419,0.0839543
265,0.0833333,0.1313336,0.0845388,0.7007943
27,0.0625022,0.0625,0.0630962,0.8119017
291,0.0834411,0.7474032,0.083344,0.0858117
295,0.0833565,0.0833333,0.103326,0.7299841
302,0.0833336,0.2577511,0.0900132,0.5689021
307,0.125,0.125,0.1341653,0.6158347
315,0.0625,0.270524,0.0642015,0.6027745
316,0.0840207,0.1185894,0.2187394,0.5786505
319,0.0625001,0.0685199,0.0626582,0.8063219
323,0.125,0.125,0.2189504,0.5310496
330,0.0625001,0.0777578,0.0636134,0.7961287
338,0.083506,0.1587987,0.0834487,0.6742466
342,0.0625001,0.0625769,0.062567,0.8123559
344,0.0833333,0.0865658,0.1422199,0.687881
352,0.0833333,0.0833333,0.083337,0.7499963
366,0.0833372,0.087291,0.0881195,0.7412523
376,0.0835987,0.3506694,0.1222803,0.4434516
393,0.1250042,0.1250002,0.1443637,0.6056318
396,0.0501057,0.8047152,0.0500176,0.0951616
408,0.0846049,0.0833333,0.0845928,0.747469
441,0.1250126,0.1250002,0.2770481,0.4729391
447,0.1261387,0.125,0.1282348,0.6206265
458,0.0849926,0.3976668,0.0842077,0.4331329
467,0.1250001,0.125,0.2389377,0.5110622
491,0.0625002,0.0633573,0.06257,0.8115724
5,0.0844054,0.5093701,0.2226565,0.183568
53,0.0416667,0.0669442,0.0417918,0.8495973
569,0.0625018,0.3461865,0.0627826,0.5285291
608,0.1266255,0.1250001,0.2532936,0.4950808
619,0.0833517,0.7197209,0.1117604,0.085167
62,0.0500005,0.1156997,0.050023,0.7842767
621,0.0843712,0.1605508,0.4414919,0.313586
672,0.083546,0.7108635,0.0854542,0.1201363
675,0.0833385,0.0833334,0.0833973,0.7499309
686,0.0835031,0.7332332,0.0852752,0.0979884
695,0.05,0.0502452,0.0500032,0.8497516
7,0.0625444,0.6318107,0.0625294,0.2431155
704,0.062504,0.0818603,0.0670243,0.7886115
707,0.0833456,0.6317615,0.0940907,0.1908022
710,0.0833335,0.0833333,0.0834139,0.7499193
726,0.1349184,0.1250099,0.3602564,0.3798152
734,0.0625002,0.0625,0.0625046,0.8124952
747,0.0833333,0.0833333,0.0834869,0.7498465
763,0.1250019,0.125,0.1370938,0.6129043
764,0.1251548,0.125,0.1368591,0.6129862
771,0.0500005,0.0502069,0.0521538,0.8476388
777,0.05,0.0519049,0.050004,0.8480911
795,0.05,0.0672727,0.0500009,0.8327264
805,0.0625001,0.0627206,0.0625299,0.8122494
818,0.1251309,0.125,0.1428794,0.6069897
82,0.0833333,0.0833333,0.0843181,0.7490152
830,0.1410423,0.1288169,0.2923864,0.4377544
831,0.0833684,0.0833333,0.0833339,0.7499643
839,0.1250554,0.1250267,0.3149968,0.4349211
840,0.0312502,0.0317985,0.0312667,0.9056846
849,0.0833342,0.2011541,0.0834318,0.63208
852,0.0833339,0.0833333,0.0834157,0.7499171
856,0.125,0.125,0.1435337,0.6064663
859,0.0833834,0.1184013,0.0835671,0.7146483
863,0.0625,0.062524,0.0625136,0.8124623
893,0.0967633,0.0833333,0.0834589,0.7364445
90,0.125616,0.1250002,0.1266571,0.6227267
900,0.0833337,0.0833333,0.0835564,0.7497766
903,0.0625,0.0633209,0.0661305,0.8080487
909,0.1285312,0.1250077,0.2995664,0.4468947
913,0.1266655,0.1251594,0.5080271,0.2401481
917,0.0848953,0.0833334,0.7044772,0.1272941
925,0.0835557,0.7481832,0.0839619,0.0842992
943,0.0416697,0.0418393,0.0416759,0.8748151
948,0.125,0.125,0.1265981,0.6234019
951,0.0357143,0.035718,0.0357431,0.8928246
955,0.0416667,0.0416667,0.0416672,0.8749995
971,0.126614,0.1250113,0.4255783,0.3227965
972,0.0833333,0.0980847,0.1048195,0.7137625
977,0.1250163,0.1250003,0.340966,0.4090173
982,0.125,0.125,0.1307553,0.6192446
1001,0.125,0.624603,0.125,0.1253969
1014,0.0833333,0.0834531,0.0833333,0.7498802
1015,0.0833333,0.1065788,0.0833333,0.7267545
1016,0.1250001,0.6013985,0.125,0.1486014
1018,0.1250802,0.4771843,0.1250221,0.2727134
1020,0.1251904,0.5318062,0.1250069,0.2179965
1028,0.0625,0.0635321,0.0625,0.8114679
1034,0.125,0.6238593,0.125,0.1261407
1050,0.125,0.6207559,0.125,0.129244
1072,0.125,0.5914104,0.125,0.1585896
11,0.1250396,0.6161971,0.1250007,0.1337626
1100,0.1250001,0.6164072,0.125,0.1335927
1107,0.0625,0.0625023,0.0625,0.8124977
1148,0.0833333,0.0844561,0.0833333,0.7488773
115,0.0833357,0.1230876,0.0833333,0.7102434
1178,0.125,0.6176253,0.125,0.1323746
1187,0.0833334,0.7489938,0.0833333,0.0843395
1204,0.0833333,0.1112186,0.0833333,0.7221148
122,0.125,0.6210969,0.125,0.1289031
1237,0.0833333,0.0864317,0.0833333,0.7469017
1257,0.1250005,0.6247086,0.1250001,0.1252909
1268,0.0833333,0.0852235,0.0833333,0.7481098
1277,0.1250002,0.6242935,0.1250001,0.1257062
1278,0.0833333,0.1036179,0.0833333,0.7297154
1290,0.0833335,0.0887606,0.0833333,0.7445726
1299,0.0625,0.0626382,0.0625,0.8123618
1317,0.1251241,0.3675191,0.1250386,0.3823182
1323,0.1250003,0.6244965,0.125,0.1255032
133,0.125,0.6249937,0.125,0.1250063
1338,0.0833333,0.0965473,0.0833333,0.7367861
1342,0.1250001,0.6165362,0.125,0.1334637
1344,0.0833816,0.3698349,0.0833334,0.46345
1346,0.1250004,0.6216777,0.125,0.1283219
1358,0.0833334,0.7492505,0.0833333,0.0840827
1370,0.1250002,0.6249653,0.125,0.1250345
1380,0.1250007,0.5851998,0.1250001,0.1647994
1388,0.125,0.6229223,0.125,0.1270777
1393,0.125,0.6245063,0.125,0.1254937
14,0.0833333,0.1429647,0.0833333,0.6903686
1413,0.0833333,0.1026625,0.0833333,0.7306708
1415,0.0833351,0.0936802,0.0833333,0.7396514
1417,0.1250001,0.6248882,0.125,0.1251117
1434,0.1250004,0.6243901,0.1250001,0.1256094
1436,0.1250001,0.5938201,0.125,0.1561797
1441,0.1250001,0.6157977,0.1250001,0.1342022
1467,0.125,0.624954,0.125,0.125046
1468,0.1250137,0.3079611,0.1250013,0.4420238
147,0.125,0.6248383,0.125,0.1251617
1501,0.0835101,0.5210365,0.0833948,0.3120586
1503,0.125,0.6239094,0.125,0.1260906
1504,0.1250002,0.6249682,0.1250001,0.1250316
1507,0.1250012,0.6223711,0.1250003,0.1276273
1512,0.125,0.1879382,0.125,0.5620618
1513,0.125,0.612211,0.125,0.137789
152,0.0833333,0.1034614,0.0833333,0.7298719
1543,0.083338,0.7470551,0.083334,0.0862728
1557,0.0625034,0.3755579,0.0625002,0.4994385
1587,0.0625004,0.3855464,0.0625001,0.4894531
159,0.0833333,0.0872444,0.0833333,0.7460889
164,0.125,0.6081713,0.125,0.1418287
1647,0.0833333,0.0833711,0.0833333,0.7499622
1660,0.1250001,0.6245774,0.125,0.1254225
1685,0.0833333,0.086339,0.0833333,0.7469944
1693,0.0833333,0.7498973,0.0833333,0.083436
1709,0.1250301,0.3132122,0.1250044,0.4367534
171,0.0416667,0.0422605,0.0416667,0.8744061
1716,0.0416667,0.0464053,0.0416667,0.8702614
1719,0.0833334,0.0849276,0.0833333,0.7484057
1735,0.125,0.6246968,0.125,0.1253032
1740,0.1250368,0.503602,0.1250079,0.2463533
1743,0.1250053,0.3960003,0.1250005,0.353994
1745,0.125,0.6249974,0.125,0.1250025
1755,0.125,0.6052163,0.125,0.1447837
1778,0.1250003,0.6241428,0.1250002,0.1258567
1779,0.0625001,0.520956,0.0625001,0.3540438
1780,0.1250013,0.6249336,0.125,0.125065
1786,0.125,0.242232,0.125,0.507768
1789,0.1251017,0.4709501,0.1250096,0.2789386
1797,0.0833333,0.085966,0.0833333,0.7473673
1816,0.1250001,0.615546,0.125,0.1344539
1817,0.1250003,0.6241981,0.1250002,0.1258013
1822,0.1250028,0.6182842,0.1250007,0.1317123
1847,0.125,0.6248994,0.125,0.1251006
1848,0.0625,0.0625166,0.0625,0.8124834
1855,0.0833334,0.7442918,0.0833338,0.0890411
186,0.0833333,0.084582,0.0833333,0.7487514
1865,0.0500013,0.7995845,0.0500001,0.1004141
1871,0.0833333,0.0954653,0.0833333,0.7378681
1876,0.0833333,0.0853,0.0833333,0.7480333
1886,0.125,0.1579539,0.125,0.5920461
189,0.1250007,0.6249785,0.125,0.1250207
1890,0.0416667,0.0459664,0.0416667,0.8707003
1897,0.1250011,0.3652555,0.1250003,0.3847432
1900,0.0833341,0.0848955,0.0833333,0.7484371
1902,0.0833519,0.6886914,0.0833342,0.1446224
1904,0.1250001,0.6249358,0.1250001,0.1250641
1916,0.125,0.6239886,0.125,0.1260113
192,0.0417383,0.6326821,0.0416705,0.2839091
1932,0.0833333,0.135635,0.0833333,0.6976983
1943,0.1250027,0.3921744,0.1250008,0.3578221
195,0.1250001,0.6243103,0.1250001,0.1256896
1956,0.1250017,0.5924328,0.1250009,0.1575646
1970,0.1250027,0.6244441,0.1250004,0.1255528
1972,0.0625,0.2290231,0.0625,0.6459769
1979,0.0833333,0.1638879,0.0833333,0.6694454
1982,0.125,0.1298144,0.125,0.6201856
1995,0.125,0.6221416,0.125,0.1278584
201,0.1250504,0.4879747,0.1250134,0.2619615
2015,0.0625,0.0628624,0.0625,0.8121376
2018,0.083651,0.6332657,0.0833371,0.1997462
203,0.1250001,0.6249678,0.125,0.1250321
2039,0.0833333,0.0850345,0.0833333,0.7482988
2041,0.05,0.0500201,0.05,0.8499799
2043,0.125,0.2315022,0.125,0.5184978
2047,0.0833381,0.499375,0.0833344,0.3339525
205,0.0833494,0.5449502,0.0833351,0.2883653
2067,0.125,0.5881015,0.125,0.1618985
2077,0.0625,0.0854469,0.0625,0.7895531
2079,0.125,0.6238909,0.125,0.1261091
2093,0.0833333,0.0851067,0.0833333,0.7482267
2096,0.1250349,0.3448795,0.1250029,0.4050827
2099,0.125,0.5927693,0.125,0.1572307
2107,0.1250001,0.6249977,0.125,0.1250022
2114,0.1250001,0.6249988,0.125,0.1250011
2123,0.0833759,0.5929783,0.0833343,0.2403115
2147,0.125,0.6026575,0.125,0.1473425
2148,0.1250003,0.6244488,0.1250001,0.1255509
2150,0.0625,0.0641593,0.0625,0.8108407
2173,0.125,0.6233681,0.125,0.1266318
2178,0.1250005,0.3170266,0.1250003,0.4329726
2182,0.1250001,0.6249215,0.1250001,0.1250784
2186,0.1250741,0.4170791,0.1250118,0.332835
2194,0.1250052,0.6241994,0.1250001,0.1257953
2222,0.125,0.1418963,0.125,0.6081037
2240,0.0833333,0.0951138,0.0833333,0.7382196
2250,0.0833333,0.1658025,0.0833333,0.6675309
2272,0.0625,0.0631841,0.0625,0.8118159
2276,0.0833333,0.7492546,0.0833333,0.0840787
2288,0.1250162,0.6223201,0.125,0.1276637
2307,0.0833333,0.0865235,0.0833333,0.7468098
2311,0.05,0.0504078,0.05,0.8495922
2319,0.05,0.0500139,0.05,0.8499861
2335,0.0625011,0.5327596,0.0625001,0.3422392
234,0.0625,0.0658912,0.0625,0.8091088
2348,0.125019,0.4874554,0.1250073,0.2625183
2350,0.0833333,0.0833565,0.0833333,0.7499768
2351,0.1250002,0.588609,0.125,0.1613908
236,0.1250002,0.6247727,0.1250001,0.125227
2360,0.0625,0.062549,0.0625,0.812451
2367,0.125,0.6161377,0.125,0.1338623
239,0.1250001,0.6248127,0.125,0.1251872
2393,0.0833333,0.085842,0.0833333,0.7474913
2406,0.125,0.6079697,0.125,0.1420303
2411,0.0625,0.0626832,0.0625,0.8123168
2417,0.0833333,0.0837425,0.0833333,0.7495908
2427,0.1250408,0.6242287,0.1250005,0.12573
2428,0.125,0.5931013,0.125,0.1568987
2435,0.0833333,0.0851943,0.0833333,0.7481391
2439,0.0625,0.0639683,0.0625,0.8110317
2447,0.0833333,0.0849258,0.0833333,0.7484075
248,0.1250011,0.6240529,0.1250008,0.1259451
259,0.0833333,0.1141077,0.0833333,0.7192257
260,0.0833333,0.2002165,0.0833333,0.6331168
268,0.0833363,0.7440703,0.0833333,0.0892601
269,0.1250007,0.6108957,0.125,0.1391036
