author,persona0,persona1,persona2,persona3
861,0.2727139,0.2937641,0.2969588,0.1365631
875,0.9089515,0.0254134,0.0304942,0.0351409
881,0.0833333,0.75,0.0833333,0.0833333
893,0.0653699,0.1015179,0.8107612,0.022351
91,0.0638794,0.8096318,0.0625002,0.0639886
93,0.7766432,0.0694901,0.1121601,0.0417066
950,0.2348319,0.4998217,0.0681674,0.1971789
956,0.1250006,0.6249823,0.1250167,0.1250005
97,0.0835939,0.7122471,0.1208257,0.0833333
983,0.1404026,0.6929298,0.0833341,0.0833334
984,0.1250009,0.6247416,0.1252575,0.125
987,0.0500006,0.1106816,0.7892835,0.0500343
994,0.0834032,0.7405187,0.0924874,0.0835907
1,0.7108093,0.0833342,0.1224941,0.0833624
1000,0.2605967,0.0405643,0.2321208,0.4667182
1008,0.1305912,0.4414013,0.3922064,0.035801
1046,0.6355834,0.0898126,0.0990258,0.1755782
1053,0.8507366,0.0853785,0.0372364,0.0266484
1083,0.8918294,0.0357149,0.0362372,0.0362186
1116,0.811668,0.0625405,0.0626484,0.063143
1149,0.1773968,0.6551053,0.0833334,0.0841645
1163,0.2842294,0.0663213,0.6159526,0.0334966
1167,0.810316,0.0625628,0.0625118,0.0646095
1168,0.6249993,0.125,0.125,0.1250006
1191,0.2957153,0.2451666,0.2855722,0.1735459
1192,0.4336317,0.0833662,0.3971872,0.0858149
1207,0.3994665,0.4331127,0.0833337,0.0840872
1216,0.7499894,0.0833346,0.0833333,0.0833427
1234,0.3857554,0.5291741,0.0428401,0.0422304
1247,0.6235448,0.1250002,0.1250013,0.1264537
127,0.0321318,0.0208527,0.7841399,0.1628757
1273,0.1392397,0.1273336,0.3932286,0.340198
1281,0.7480281,0.0833336,0.0834807,0.0851577
1285,0.5150939,0.0421009,0.3992164,0.0435888
1294,0.2796636,0.0625001,0.5952152,0.0626211
1307,0.8660642,0.031358,0.0516591,0.0509187
1309,0.7456226,0.0837112,0.0872914,0.0833748
1368,0.222895,0.0316919,0.7137297,0.0316834
1376,0.6249964,0.1250001,0.125003,0.1250006
138,0.2289788,0.4471961,0.1879858,0.1358393
1429,0.6143395,0.0833429,0.2187262,0.0835913
1437,0.7480439,0.0840989,0.0845235,0.0833336
146,0.7161667,0.0833769,0.083383,0.1170733
1480,0.742808,0.0905218,0.0833335,0.0833367
1487,0.4404101,0.0626338,0.0829957,0.4139604
1491,0.8115756,0.0625003,0.0634113,0.0625128
1502,0.4056654,0.0421291,0.5101178,0.0420877
1516,0.7354686,0.0838843,0.0973138,0.0833333
1525,0.9059056,0.0146913,0.0741992,0.0052039
1538,0.387952,0.071997,0.5205128,0.0195382
1549,0.8123595,0.0626393,0.0625008,0.0625005
1559,0.5290203,0.0301954,0.4129916,0.0277927
1564,0.7464858,0.0833334,0.0868461,0.0833348
1579,0.1417195,0.7284077,0.0720879,0.0577849
1582,0.3706769,0.4611863,0.0833473,0.0847895
1617,0.8567392,0.0598395,0.0416671,0.0417541
1669,0.6144457,0.1256881,0.1250355,0.1348307
1679,0.6979349,0.0833335,0.1353954,0.0833362
1684,0.8097404,0.0632895,0.0634427,0.0635274
1697,0.5503931,0.1891588,0.1997577,0.0606904
1704,0.8014522,0.0632151,0.0707797,0.064553
1712,0.3103965,0.0783352,0.3773739,0.2338944
1742,0.5094106,0.0634037,0.3646806,0.0625051
1747,0.6239063,0.1250001,0.125,0.1260936
1772,0.5647768,0.0834889,0.1645892,0.1871451
1811,0.3927535,0.328254,0.0707348,0.2082576
1832,0.4669229,0.1426112,0.3383481,0.0521177
1841,0.8121449,0.0625003,0.0625302,0.0628246
1863,0.5666059,0.0855742,0.2643299,0.08349
1893,0.7551026,0.119872,0.0625251,0.0625003
1898,0.6245028,0.1250002,0.1250005,0.1254965
1907,0.7693686,0.0981462,0.0679654,0.0645197
1921,0.80069,0.0625001,0.0743085,0.0625013
1934,0.6839458,0.1707681,0.0814593,0.0638268
1936,0.749967,0.0833456,0.0833541,0.0833333
1946,0.5524749,0.1539639,0.2091837,0.0843774
1953,0.74837,0.0833462,0.0849501,0.0833338
1955,0.728943,0.1568852,0.0773105,0.0368614
1963,0.7377949,0.0833349,0.0950649,0.0838052
1985,0.6839084,0.0430649,0.1774195,0.0956072
200,0.8219237,0.0584077,0.0758201,0.0438486
2020,0.7361562,0.0512739,0.1457875,0.0667823
2022,0.657443,0.2175113,0.0625268,0.0625189
2060,0.7499992,0.0833333,0.0833334,0.083334
2062,0.4634353,0.1588164,0.2724841,0.1052641
2084,0.8109605,0.0625682,0.0625808,0.0638904
2100,0.3310158,0.0511734,0.2924838,0.325327
2131,0.7992109,0.0625,0.0757864,0.0625027
2159,0.8066794,0.068297,0.0625001,0.0625235
2166,0.5761609,0.0918305,0.2485943,0.0834143
2169,0.622875,0.125001,0.1250119,0.1271121
2181,0.8309508,0.0159953,0.1363487,0.0167052
219,0.6246496,0.1250031,0.1250005,0.1253468
2201,0.468495,0.0833388,0.0834193,0.3647469
2214,0.8292864,0.0603839,0.050006,0.0603237
2221,0.0990807,0.0637066,0.0638731,0.7733395
2227,0.6957263,0.0833334,0.137601,0.0833393
2238,0.8348311,0.0500144,0.0651545,0.05
225,0.7430701,0.0833334,0.0902631,0.0833334
2260,0.2439699,0.1457409,0.5477617,0.0625276
2303,0.6507343,0.0416671,0.2647987,0.0427999
2333,0.0603032,0.0503867,0.8392965,0.0500135
2337,0.6209946,0.1821738,0.0833518,0.1134798
2342,0.7497833,0.0833349,0.0833334,0.0835484
2347,0.9232296,0.0254397,0.0262772,0.0250534
2369,0.2346302,0.598458,0.0833363,0.0835754
2384,0.7434671,0.0833334,0.0898462,0.0833533
2395,0.8124841,0.0625,0.0625,0.0625159
2410,0.0854357,0.0833383,0.7159986,0.1152275
2436,0.0312807,0.03126,0.9046731,0.0327862
274,0.4292431,0.0500277,0.4649433,0.055786
359,0.7612327,0.0700383,0.1105432,0.0581857
36,0.6723406,0.093859,0.1832571,0.0505433
373,0.086506,0.7438426,0.0833334,0.0863181
390,0.7349722,0.0833855,0.092928,0.0887142
416,0.9242641,0.025463,0.0251834,0.0250895
420,0.3999643,0.0367047,0.5405933,0.0227377
46,0.1393369,0.0758144,0.7457639,0.0390848
468,0.7687921,0.0817219,0.1145562,0.0349298
47,0.0436588,0.0251745,0.9057759,0.0253909
486,0.6640706,0.1601771,0.0833567,0.0923956
49,0.6017147,0.1151103,0.1089094,0.1742656
495,0.6249369,0.1250001,0.1250001,0.1250629
521,0.6655348,0.2329935,0.0504078,0.0510639
528,0.862141,0.0416703,0.0545221,0.0416667
573,0.7492792,0.0833387,0.0833748,0.0840074
594,0.8096553,0.0625001,0.0653296,0.062515
598,0.735535,0.0833333,0.0833333,0.0977983
605,0.811062,0.0625002,0.0626272,0.0638106
606,0.0306477,0.0211973,0.9271692,0.0209858
618,0.0243939,0.0234935,0.9378573,0.0142553
655,0.6895375,0.0833347,0.1437944,0.0833333
666,0.5077215,0.0358964,0.4193707,0.0370114
710,0.5424269,0.2005089,0.1346559,0.1224083
717,0.8076427,0.0631987,0.0662757,0.0628829
733,0.8581822,0.0348291,0.0845942,0.0223946
738,0.489006,0.0833341,0.3443218,0.0833381
774,0.2418543,0.5594122,0.0833486,0.1153848
791,0.844489,0.0500034,0.0500966,0.055411
797,0.2445428,0.366688,0.2293467,0.1594226
825,0.3436475,0.489656,0.0833348,0.0833617
838,0.4545676,0.378512,0.0833336,0.0835868
851,0.7344061,0.0833333,0.0989272,0.0833333
855,0.75,0.0833333,0.0833333,0.0833333
883,0.7728015,0.0625024,0.1021557,0.0625405
896,0.7481025,0.0840878,0.0844763,0.0833333
912,0.8694708,0.0373461,0.0619331,0.03125
924,0.8901446,0.0383989,0.0357423,0.0357143
961,0.3419775,0.0316648,0.608834,0.0175238
964,0.5773802,0.3015468,0.062853,0.0582201
969,0.7447837,0.0833334,0.0846469,0.0872361
99,0.4489408,0.0834626,0.3842288,0.0833678
995,0.70633,0.0835219,0.0859124,0.1242357
0,0.0278359,0.0282782,0.9041314,0.0397545
1019,0.7477401,0.0833334,0.0855932,0.0833334
1025,0.0633731,0.0625003,0.8109257,0.0632009
1044,0.0996554,0.0833564,0.7336169,0.0833714
1050,0.1252266,0.1255288,0.6235873,0.1256573
1062,0.1820048,0.0625003,0.6929868,0.062508
1086,0.6015553,0.0651696,0.2702734,0.0630017
109,0.4327968,0.0444613,0.4771923,0.0455497
1095,0.125046,0.1253175,0.6241401,0.1254964
11,0.2428601,0.0833344,0.5904382,0.0833672
1120,0.1138348,0.7431771,0.074009,0.0689791
1125,0.0288157,0.0228353,0.9256216,0.0227274
1126,0.0282978,0.1481171,0.7910714,0.0325137
1140,0.1042672,0.0625376,0.7706002,0.062595
1181,0.2925709,0.0833336,0.5395508,0.0845447
1182,0.4967191,0.0622243,0.4171652,0.0238913
1188,0.3502241,0.0692438,0.2901449,0.2903873
1190,0.9343557,0.0242781,0.0220735,0.0192927
1228,0.0357658,0.0429674,0.8855325,0.0357344
1236,0.0639379,0.7320654,0.0631959,0.1408008
1239,0.0500013,0.0500001,0.0864229,0.8135756
1256,0.1152256,0.7189038,0.1372266,0.028644
1270,0.0833966,0.0835311,0.6994693,0.1336029
1275,0.0637593,0.0629542,0.8062297,0.0670568
1276,0.583632,0.0313096,0.3523021,0.0327562
13,0.112215,0.0833333,0.7210764,0.0833753
1305,0.3271892,0.1312679,0.4950958,0.0464472
1312,0.7073896,0.0849267,0.1201441,0.0875397
1384,0.1452916,0.2328714,0.5835553,0.0382817
1397,0.0645696,0.0625039,0.8080358,0.0648907
1406,0.3206754,0.0833379,0.5102767,0.08571
1409,0.0916643,0.4883873,0.2020858,0.2178625
142,0.0635769,0.5684339,0.0984565,0.2695327
1424,0.046774,0.0794182,0.4461575,0.4276503
1427,0.8432437,0.0358643,0.0958866,0.0250054
1442,0.0873472,0.03368,0.8307904,0.0481823
145,0.7473883,0.0833354,0.0859272,0.0833491
1482,0.0833432,0.0833342,0.5649334,0.2683892
1519,0.648054,0.0360766,0.2696257,0.0462437
1520,0.7472966,0.0836438,0.0844975,0.0845621
1523,0.0833823,0.749286,0.0838924,0.0834394
1546,0.0890977,0.0833641,0.4082332,0.419305
1555,0.0833339,0.7348322,0.0931032,0.0887307
1556,0.0833601,0.0833384,0.7492212,0.0840803
157,0.8442625,0.0502803,0.0537024,0.0517548
1589,0.7407508,0.0836461,0.0914068,0.0841962
1592,0.2142929,0.2007649,0.3035886,0.2813535
1600,0.0836572,0.7455309,0.0867599,0.0840521
1612,0.0501729,0.8375119,0.053437,0.0588783
1626,0.3755194,0.1452456,0.3828532,0.0963818
1630,0.0631166,0.381887,0.4878748,0.0671216
1636,0.7494508,0.0834346,0.0837221,0.0833925
1659,0.0835506,0.0833333,0.1291105,0.7040056
1661,0.086682,0.0838325,0.0887437,0.7407419
168,0.0972174,0.083342,0.689236,0.1302046
1686,0.3435148,0.0841462,0.4058997,0.1664393
1690,0.4078678,0.0876574,0.1539698,0.3505051
1695,0.0364495,0.157504,0.7809415,0.0251051
1706,0.0430175,0.0416667,0.8288301,0.0864857
1721,0.0835465,0.4059783,0.4171095,0.0933656
1734,0.0834197,0.7453969,0.0850881,0.0860953
1751,0.0833422,0.0956626,0.6874748,0.1335204
1752,0.4748314,0.0643745,0.4417529,0.0190412
1757,0.8596922,0.0410833,0.0619674,0.0372571
1770,0.2919119,0.2302725,0.4480511,0.0297644
1773,0.0681703,0.0357144,0.8604006,0.0357146
1781,0.2297109,0.037901,0.6846818,0.0477063
182,0.1956898,0.3728591,0.2690983,0.1623529
1836,0.7495847,0.0835713,0.0835026,0.0833414
1866,0.0322246,0.0211516,0.9271501,0.0194737
1869,0.0836472,0.0833344,0.7496837,0.0833348
1877,0.8919408,0.0200057,0.0703528,0.0177007
1891,0.16098,0.0583596,0.4637317,0.3169287
1894,0.0730588,0.0625312,0.80191,0.0625
1905,0.0400934,0.7036631,0.0380107,0.2182328
191,0.2936351,0.5637747,0.0572457,0.0853445
1949,0.2787904,0.146658,0.1981821,0.3763695
1961,0.0833508,0.1536253,0.6773992,0.0856247
1981,0.3958804,0.0626175,0.4788593,0.0626428
1984,0.0725997,0.0625689,0.8023307,0.0625007
1995,0.0897606,0.0833334,0.74353,0.0833759
1999,0.4705985,0.0328364,0.451521,0.0450441
2000,0.0863992,0.0837038,0.5180619,0.3118351
2002,0.0625515,0.104804,0.7695252,0.0631193
2011,0.849073,0.0500017,0.050925,0.0500003
2013,0.0855778,0.0500003,0.8143447,0.0500773
2026,0.586473,0.0625416,0.2880014,0.062984
2029,0.4530645,0.1148983,0.4041426,0.0278946
2074,0.0846874,0.0833569,0.7485636,0.0833921
209,0.4593576,0.0671972,0.4046199,0.0688254
2097,0.0833642,0.0962583,0.7370404,0.0833371
210,0.5661655,0.0625876,0.3016687,0.0695782
2108,0.0663169,0.7976678,0.0724806,0.0635348
2116,0.0937327,0.0833515,0.7393869,0.0835289
2139,0.0834038,0.0834185,0.7487364,0.0844413
2152,0.0531335,0.0500298,0.8259337,0.070903
2156,0.0538486,0.0329289,0.6326935,0.2805291
2191,0.1396454,0.1806292,0.5488981,0.1308272
2199,0.0835208,0.7479412,0.0850406,0.0834974
2202,0.0637847,0.050022,0.7954957,0.0906976
2215,0.0631852,0.1339243,0.7396524,0.063238
2219,0.0838923,0.6231482,0.0963358,0.1966237
227,0.0833398,0.0833336,0.7499417,0.083385
2277,0.1317888,0.0942995,0.6855622,0.0883495
2294,0.7700438,0.1256269,0.0684766,0.0358527
2313,0.2549334,0.0424893,0.2642598,0.4383174
2314,0.0586509,0.0416667,0.8579259,0.0417565
2328,0.9168797,0.0250033,0.0303686,0.0277484
233,0.1760601,0.1955454,0.573995,0.0543995
2331,0.0915645,0.0878636,0.4044774,0.4160945
2339,0.6670154,0.0626614,0.1135649,0.1567582
235,0.0398732,0.2902069,0.6340866,0.0358332
2383,0.9438123,0.0179142,0.0204072,0.0178663
2392,0.0984926,0.0833361,0.7330494,0.0851218
2404,0.0851649,0.7426857,0.0887824,0.083367
2405,0.3327468,0.2459585,0.2211193,0.2001754
2408,0.0718839,0.0672697,0.8171352,0.0437112
2420,0.1250004,0.1250001,0.6249992,0.1250003
2421,0.0833347,0.0833803,0.7499469,0.0833381
2430,0.0643088,0.062503,0.8106805,0.0625077
2438,0.0522579,0.0674095,0.8303285,0.050004
244,0.8689781,0.0418351,0.0416682,0.0475186
2440,0.3440186,0.5120874,0.0813705,0.0625235
246,0.3583834,0.2242196,0.2697003,0.1476967
255,0.1539021,0.4530033,0.3046562,0.0884384
292,0.4126134,0.3215199,0.2028433,0.0630234
3,0.0875773,0.0833333,0.7457488,0.0833406
31,0.2523251,0.1922182,0.270634,0.2848227
332,0.4920189,0.0542604,0.402095,0.0516258
343,0.8455981,0.051268,0.0528406,0.0502933
369,0.0833357,0.7346848,0.0847522,0.0972273
371,0.1023002,0.0833359,0.7309431,0.0834207
397,0.1588713,0.0835917,0.6257336,0.1318034
405,0.4247005,0.4778877,0.0441273,0.0532845
457,0.0764123,0.220356,0.1138192,0.5894125
476,0.0664812,0.03125,0.8607573,0.0415114
477,0.0692671,0.0555512,0.8245935,0.0505882
48,0.0625094,0.0625002,0.062822,0.8121685
482,0.0833387,0.0833338,0.7479397,0.0853878
517,0.0417055,0.0416668,0.874532,0.0420956
53,0.7718873,0.0851811,0.1260675,0.0168641
544,0.7455754,0.0833414,0.0877382,0.083345
549,0.2854773,0.2057598,0.2221769,0.2865861
559,0.5186553,0.1136597,0.2410633,0.1266217
560,0.2886269,0.1407711,0.2847432,0.2858588
569,0.0847449,0.2604118,0.6047991,0.0500443
648,0.0834724,0.0834611,0.7100779,0.1229886
664,0.0836987,0.0833372,0.7496219,0.0833422
685,0.127508,0.0604291,0.7680982,0.0439646
691,0.0651649,0.6871681,0.1589602,0.0887068
696,0.0834438,0.0836503,0.1954376,0.6374683
697,0.0842523,0.083683,0.6493857,0.182679
699,0.0626597,0.805008,0.065359,0.0669733
700,0.0700759,0.0625004,0.8049234,0.0625003
701,0.0279835,0.0278938,0.9163172,0.0278056
702,0.7231255,0.0871302,0.1397336,0.0500107
715,0.0840973,0.3058187,0.217122,0.392962
748,0.3842002,0.2881712,0.2179055,0.1097231
759,0.3397424,0.2337936,0.3867578,0.0397062
760,0.4649399,0.1118164,0.2369499,0.1862937
765,0.0635151,0.0625012,0.8114837,0.0625
775,0.1273846,0.1251918,0.622139,0.1252845
786,0.1406408,0.1319882,0.3193747,0.4079963
801,0.3855194,0.0819839,0.3876636,0.1448331
802,0.0263777,0.0398639,0.8915515,0.0422068
828,0.0625559,0.7891872,0.0829989,0.0652581
836,0.8414225,0.0523435,0.0562102,0.0500238
843,0.0326512,0.0629842,0.4390157,0.4653489
847,0.2274333,0.0318083,0.6890858,0.0516726
848,0.1658727,0.0504221,0.7137357,0.0699696
850,0.0418798,0.1163875,0.0488801,0.7928526
858,0.0615267,0.05,0.8372522,0.0512211
862,0.0846643,0.4545618,0.0926914,0.3680825
863,0.2066709,0.0750236,0.6824708,0.0358347
869,0.1546796,0.4908146,0.2663532,0.0881525
891,0.7937535,0.0438818,0.105376,0.0569887
904,0.0448601,0.0671154,0.6238535,0.264171
914,0.1754173,0.08334,0.6579006,0.0833421
929,0.7492833,0.0833335,0.0840263,0.0833569
932,0.0837104,0.0833362,0.0913052,0.7416481
935,0.0657746,0.0357379,0.8627687,0.0357188
939,0.2592514,0.1656126,0.3007446,0.2743915
95,0.7049887,0.0646387,0.1863667,0.0440058
952,0.1920769,0.433122,0.2701634,0.1046378
962,0.0859137,0.0833422,0.7473942,0.0833499
963,0.312774,0.1181738,0.5452505,0.0238017
989,0.4589388,0.0278877,0.2219315,0.2912419
1029,0.0628071,0.0632719,0.811421,0.0625
1097,0.0833447,0.2706215,0.3248373,0.3211965
110,0.4668136,0.3659842,0.0833359,0.0838663
1123,0.0318611,0.9012465,0.0313614,0.035531
113,0.1250001,0.6105968,0.1264541,0.137949
1134,0.6654928,0.1367689,0.1348776,0.0628607
1161,0.0838804,0.1890395,0.6392911,0.087789
1183,0.0833333,0.1599654,0.6722791,0.0844222
1200,0.0629142,0.0905707,0.7839379,0.0625772
1205,0.7834088,0.0762241,0.1112469,0.0291203
1214,0.5847911,0.245578,0.0838473,0.0857836
1221,0.4387518,0.3735218,0.1250258,0.0627007
1223,0.2034851,0.4542605,0.2534121,0.0888423
1226,0.5729136,0.1334177,0.0833532,0.2103155
1232,0.0659974,0.0880404,0.7834622,0.0625
1235,0.0811578,0.0628656,0.7537568,0.1022198
1252,0.0837638,0.7382914,0.0946115,0.0833333
1259,0.125,0.6249985,0.125,0.1250015
1260,0.083336,0.201123,0.0940152,0.6215258
1269,0.2806208,0.2942522,0.3309061,0.0942209
1296,0.125,0.6187695,0.1250001,0.1312305
1318,0.0833333,0.7280489,0.0833333,0.1052844
1328,0.1078714,0.7162888,0.091887,0.0839529
1375,0.083652,0.7250378,0.1079762,0.083334
1399,0.2206409,0.641172,0.0756798,0.0625073
1443,0.0833931,0.4734586,0.3576944,0.0854538
1459,0.1673008,0.665961,0.0833343,0.0834039
1471,0.1512553,0.7159593,0.0699135,0.0628719
1475,0.183375,0.6429643,0.0899844,0.0836762
1478,0.1318492,0.6994392,0.0836113,0.0851003
1492,0.1253123,0.0536142,0.7823809,0.0386926
1496,0.5481154,0.2851153,0.0833339,0.0834354
1499,0.0631634,0.2237934,0.6244044,0.0886388
1530,0.159821,0.1244884,0.6309069,0.0847836
1531,0.1139708,0.0885833,0.7139965,0.0834494
1539,0.3464745,0.0678313,0.5227112,0.062983
1540,0.0625075,0.7514382,0.1057897,0.0802646
1547,0.1078196,0.3665638,0.441501,0.0841156
1557,0.1684087,0.3288297,0.4240438,0.0787178
1568,0.0703183,0.3016276,0.2734878,0.3545663
1583,0.1003484,0.5975443,0.1943852,0.1077221
1586,0.3110484,0.201545,0.4362888,0.0511178
1590,0.2199256,0.0627345,0.6547173,0.0626225
1595,0.0834836,0.1044231,0.4183316,0.3937617
16,0.2672773,0.3251838,0.3091861,0.0983528
1614,0.1250001,0.6241298,0.1250138,0.1258564
1619,0.0251757,0.0276154,0.9161432,0.0310657
1633,0.0720322,0.3805181,0.4917168,0.0557328
1634,0.4813312,0.1043452,0.3513449,0.0629786
1635,0.0833377,0.4283883,0.4049348,0.0833392
1648,0.0839376,0.12528,0.1231993,0.6675832
1681,0.0833641,0.7429381,0.090096,0.0836018
1700,0.2137078,0.4494811,0.2329103,0.1039008
1702,0.8215854,0.0323322,0.1183046,0.0277778
1722,0.0833334,0.7482161,0.0833334,0.0851172
1726,0.0682199,0.0636301,0.805643,0.0625069
1732,0.2112776,0.4241478,0.2795343,0.0850403
1760,0.0995537,0.0419209,0.361783,0.4967424
1764,0.3973444,0.0408414,0.534304,0.0275101
1790,0.1250002,0.6229341,0.1250011,0.1270647
1808,0.06282,0.1502394,0.7194624,0.0674782
1813,0.0520573,0.6694931,0.2271328,0.0513167
1815,0.5016938,0.3996158,0.0497012,0.0489892
1839,0.0833354,0.4972554,0.0833503,0.3360589
185,0.1250001,0.6249031,0.1250759,0.1250209
1851,0.1250071,0.6236696,0.1250177,0.1263055
1858,0.8052154,0.0593195,0.0925179,0.0429472
1871,0.1707168,0.1592115,0.638767,0.0313047
1884,0.0625001,0.810824,0.0641758,0.0625
1887,0.0868715,0.6947462,0.1350453,0.083337
1892,0.8381022,0.0374095,0.0521171,0.0723712
1906,0.0833895,0.1052737,0.0833577,0.7279791
1908,0.8437777,0.0507665,0.0554544,0.0500013
1910,0.2325359,0.1800529,0.482005,0.1054063
1915,0.1152447,0.6457944,0.155305,0.0836559
1957,0.7459761,0.0855913,0.083344,0.0850886
1967,0.0833333,0.7491824,0.0833333,0.0841509
1971,0.0629592,0.7890908,0.0751748,0.0727751
198,0.1250027,0.5342328,0.1250168,0.2157477
1990,0.0833334,0.1096242,0.0846871,0.7223554
2021,0.0833413,0.3490578,0.4842665,0.0833344
2053,0.2668012,0.0568854,0.6351899,0.0411235
2063,0.2536313,0.3689199,0.2913544,0.0860943
2081,0.0736497,0.0504461,0.8259042,0.05
2105,0.0330954,0.2214649,0.0492825,0.6961572
2112,0.1250002,0.599213,0.1253532,0.1504337
2120,0.0833337,0.7071549,0.1206161,0.0888953
2125,0.3615298,0.4710649,0.0840435,0.0833618
213,0.1421552,0.0953561,0.7188854,0.0436034
2145,0.0629247,0.1690501,0.6860817,0.0819436
2157,0.3849986,0.4470794,0.0833728,0.0845491
2164,0.0367557,0.2037707,0.7280652,0.0314084
217,0.0670905,0.8067051,0.0637042,0.0625001
2176,0.0854448,0.7475757,0.0836439,0.0833355
2190,0.0833341,0.1373743,0.6958864,0.0834052
220,0.8422244,0.051934,0.0539636,0.051878
2205,0.0638585,0.0687667,0.8173748,0.05
2206,0.6209418,0.0504254,0.0448773,0.2837554
221,0.0833333,0.7498835,0.0833334,0.0834498
2212,0.0500171,0.0500021,0.8499785,0.0500022
2251,0.1278296,0.352035,0.4202838,0.0998517
2274,0.5371091,0.0933577,0.2829555,0.0865776
2306,0.0833333,0.1076764,0.7256568,0.0833334
2323,0.1535782,0.052,0.0586994,0.7357224
2330,0.3555176,0.3174966,0.2832977,0.0436882
2352,0.2677943,0.3043319,0.1738369,0.2540368
2365,0.0833484,0.7478604,0.0854575,0.0833337
2375,0.0519086,0.0533211,0.8263632,0.0684071
2399,0.1250002,0.6245258,0.125009,0.1254649
2422,0.0838686,0.5013038,0.3314672,0.0833603
2429,0.1140409,0.7841559,0.0511791,0.0506241
2434,0.0480954,0.361587,0.5739145,0.0164032
2443,0.3627588,0.3689779,0.204191,0.0640724
245,0.2521212,0.6460182,0.0518606,0.05
265,0.0833744,0.104229,0.7288494,0.0835473
295,0.0625055,0.7857383,0.0803735,0.0713827
302,0.0847558,0.3611219,0.47003,0.0840924
315,0.0861878,0.0688552,0.782377,0.0625799
316,0.0834267,0.7467143,0.0865131,0.0833459
323,0.125,0.6221595,0.1250001,0.1278404
330,0.2652265,0.1090277,0.5631861,0.0625597
344,0.1250033,0.6199047,0.1250011,0.130091
366,0.0966101,0.1003452,0.7194284,0.0836163
376,0.1250238,0.6150584,0.1251672,0.1347506
393,0.1250133,0.5068782,0.1265776,0.2415309
396,0.3473216,0.0998608,0.4977686,0.055049
408,0.0833333,0.699976,0.0833333,0.1333573
426,0.0833834,0.1970718,0.6362066,0.0833382
447,0.5361993,0.0288832,0.4067688,0.0281487
458,0.0836476,0.7214492,0.1115698,0.0833334
467,0.0833508,0.1087301,0.719863,0.0880561
491,0.1177747,0.4575711,0.3843176,0.0403366
5,0.0836778,0.7199074,0.1130445,0.0833703
619,0.0836972,0.0838592,0.7368684,0.0955752
62,0.2940815,0.0520689,0.6038234,0.0500262
621,0.093447,0.1652145,0.6576676,0.083671
675,0.0990405,0.7330546,0.0845137,0.0833912
681,0.1126495,0.2344476,0.2422258,0.4106771
686,0.1250001,0.624975,0.1250005,0.1250244
695,0.2441304,0.4049747,0.2780406,0.0728543
7,0.0629157,0.0629854,0.8115781,0.0625209
704,0.137427,0.1164666,0.6626296,0.0834768
707,0.0845326,0.7404823,0.0916517,0.0833333
718,0.6860861,0.1057801,0.1241406,0.0839932
734,0.746868,0.1691671,0.0608476,0.0231173
747,0.0921266,0.7411558,0.0833523,0.0833653
764,0.7300652,0.0933308,0.0833821,0.093222
777,0.8384876,0.0586887,0.0528226,0.0500011
778,0.8682005,0.0410852,0.054997,0.0357174
805,0.2533903,0.1419856,0.5419171,0.062707
82,0.639628,0.1936899,0.0833337,0.0833484
849,0.0625273,0.8059985,0.0688113,0.0626629
852,0.5499549,0.2825492,0.0833557,0.0841402
859,0.3179411,0.2602193,0.3276123,0.0942274
921,0.2350586,0.4812443,0.2503993,0.0332979
925,0.0625205,0.0718487,0.8031306,0.0625002
943,0.3691322,0.0618915,0.5369383,0.0320379
948,0.0964918,0.7266092,0.0935652,0.0833338
951,0.8928061,0.0515487,0.0278667,0.0277785
960,0.196033,0.6666812,0.0871314,0.0501544
977,0.0833333,0.6954439,0.0833333,0.1378894
982,0.0869832,0.5464464,0.0855033,0.2810671
1001,0.0833369,0.0833333,0.7499753,0.0833545
1005,0.2638164,0.1250028,0.4861796,0.1250012
1014,0.2803358,0.1346748,0.3448888,0.2401006
1015,0.7456006,0.083369,0.0876971,0.0833333
1016,0.0970237,0.0833333,0.7351822,0.0844608
1018,0.7245482,0.0833333,0.1087851,0.0833333
1034,0.0858365,0.0833334,0.7474968,0.0833333
1048,0.051651,0.0500093,0.8483397,0.05
1072,0.0894635,0.0833333,0.7438604,0.0833428
1107,0.8108571,0.062699,0.0639439,0.0625
115,0.4040368,0.0833347,0.4292595,0.083369
1178,0.0718672,0.0501401,0.6918929,0.1860998
1187,0.0836909,0.0833333,0.7496424,0.0833333
1218,0.0798852,0.0625016,0.7951089,0.0625043
122,0.064053,0.0503385,0.8356085,0.05
1237,0.1291948,0.0833871,0.7040848,0.0833333
1268,0.5972983,0.0625853,0.2776164,0.0625
1290,0.7700617,0.0625063,0.104932,0.0625
1299,0.7728583,0.1007391,0.0639027,0.0625
1308,0.7702851,0.1027613,0.0644537,0.0625
1323,0.0833423,0.0833333,0.7498891,0.0834352
133,0.1892131,0.0863409,0.6619403,0.0625057
1331,0.0669779,0.0625057,0.8079471,0.0625692
1338,0.1251665,0.125,0.6248334,0.125
1344,0.2845705,0.0503315,0.3314526,0.3336454
1346,0.5418922,0.0833396,0.2805969,0.0941713
137,0.6988858,0.0435058,0.2218941,0.0357143
1380,0.3598682,0.1250603,0.390055,0.1250166
1388,0.0833575,0.0833334,0.7499758,0.0833333
1393,0.0923182,0.0833333,0.7405991,0.0837494
14,0.6134861,0.125,0.1365139,0.125
