author,persona0,persona1,persona2,persona3
947,0.125,0.6219989,0.1280011,0.125
985,0.1250004,0.6249275,0.1250721,0.125
992,0.0833334,0.7499736,0.0833597,0.0833333
999,0.0833337,0.7479895,0.0853434,0.0833333
1003,0.125,0.125,0.125,0.625
1030,0.125,0.1411668,0.1288525,0.6049806
1033,0.125,0.1250018,0.1310282,0.61897
1036,0.0625513,0.0625055,0.0682703,0.8066729
1038,0.0833451,0.0837396,0.3639484,0.4689669
1042,0.125,0.1250002,0.1258217,0.6241781
105,0.125,0.125,0.125,0.625
1057,0.0840125,0.118563,0.4118193,0.3856053
1088,0.0833334,0.0834129,0.1055084,0.7277453
1128,0.125,0.1250008,0.1250035,0.6249957
1138,0.1285626,0.1698195,0.337202,0.3644159
1141,0.125,0.125,0.1251931,0.6248069
1157,0.0833333,0.1771115,0.0897395,0.6498157
1211,0.0833385,0.0834155,0.0870944,0.7461516
1240,0.125,0.1250012,0.125199,0.6247998
125,0.0833509,0.0841203,0.1007189,0.7318099
1250,0.125,0.125,0.1250386,0.6249613
1255,0.0625,0.0625,0.0655038,0.8094962
1272,0.125,0.1250013,0.1450861,0.6049126
1278,0.1252044,0.1701854,0.3466182,0.357992
128,0.125,0.1314687,0.1252455,0.6182858
1282,0.0833919,0.1004458,0.0833335,0.7328288
1293,0.0839812,0.0919472,0.3117007,0.5123709
1301,0.125,0.125,0.1250057,0.6249943
1302,0.125,0.125,0.125117,0.624883
1311,0.0833513,0.0833375,0.083353,0.7499582
1320,0.0625137,0.0646007,0.0755685,0.7973171
1354,0.125,0.125,0.1250014,0.6249986
1355,0.1104049,0.1096374,0.415569,0.3643887
136,0.0833437,0.0839383,0.0833554,0.7493626
1361,0.125,0.1251167,0.1255042,0.6243791
1370,0.125,0.1250017,0.125072,0.6249262
1387,0.125,0.1250033,0.1270314,0.6229654
1390,0.1289481,0.1743774,0.2867832,0.4098914
140,0.0890882,0.0979496,0.0838984,0.7290638
1405,0.125,0.1250026,0.1250029,0.6249945
1411,0.125,0.1250587,0.1268716,0.6230698
1423,0.125,0.1250001,0.1361961,0.6138038
144,0.1438604,0.3187527,0.3049332,0.2324537
1448,0.125,0.1250177,0.1435307,0.6064516
1484,0.0833339,0.0833432,0.0835879,0.749735
1497,0.0320617,0.1194267,0.0507217,0.7977898
1510,0.125,0.1252301,0.1283015,0.6214684
1527,0.125,0.1250024,0.1250101,0.6249875
1548,0.125,0.125,0.1250025,0.6249975
1551,0.125,0.1250142,0.1250196,0.6249662
1552,0.0833584,0.0840096,0.0853235,0.7473086
1577,0.0833362,0.0833453,0.0868411,0.7464774
1610,0.0833374,0.0833428,0.0835371,0.7497827
1613,0.0833447,0.1142204,0.0848167,0.7176182
1615,0.125,0.125,0.1252395,0.6247605
1623,0.0625036,0.0627669,0.0811764,0.793553
1662,0.125,0.125,0.125194,0.624806
1677,0.0833333,0.0833333,0.0834021,0.7499313
1699,0.0833452,0.0833521,0.0835488,0.7497539
170,0.0833341,0.0834346,0.0920896,0.7411418
1719,0.125,0.1252451,0.1250009,0.624754
1748,0.0834124,0.083779,0.0856231,0.7471855
1762,0.125,0.125,0.1250096,0.6249904
1775,0.125,0.1251474,0.1498316,0.600021
1777,0.125,0.125,0.125,0.625
1793,0.125,0.125021,0.1250142,0.6249647
1810,0.1321709,0.1359615,0.2926748,0.4391929
1875,0.125,0.1250002,0.12532,0.6246799
189,0.125,0.1250095,0.1255588,0.6244317
1913,0.125,0.125,0.1251641,0.6248359
1928,0.125,0.1250013,0.1250095,0.6249892
1947,0.125,0.1250002,0.1253731,0.6246267
1952,0.125,0.125,0.1251725,0.6248275
1960,0.125,0.125,0.1252167,0.6247833
1986,0.125,0.1250014,0.1250391,0.6249594
2036,0.0833351,0.096839,0.7325548,0.0872711
2040,0.0833333,0.0833333,0.1010441,0.7322892
2052,0.125,0.1250015,0.125141,0.6248575
2058,0.0833339,0.0833646,0.0892845,0.7440169
2085,0.0309463,0.0623572,0.030694,0.8760025
2089,0.125,0.1250018,0.1341861,0.6158121
21,0.125,0.125,0.1250204,0.6249795
2101,0.125,0.1250002,0.1250084,0.6249914
2110,0.125,0.125,0.1263553,0.6236447
2122,0.125,0.1250001,0.125001,0.6249989
2138,0.0833333,0.0833334,0.083468,0.7498653
2141,0.125,0.125,0.125413,0.624587
2143,0.0833577,0.0866497,0.3444475,0.4855451
2147,0.125,0.125,0.1250001,0.6249999
2154,0.0833344,0.0852111,0.5729923,0.2584622
2167,0.0833333,0.0833337,0.0834189,0.749914
2173,0.125,0.125,0.1250001,0.6249999
2189,0.125,0.1250124,0.1297005,0.6202871
2210,0.0833333,0.0833333,0.0834839,0.7498494
226,0.125,0.1250001,0.1250005,0.6249993
2283,0.125,0.1250001,0.1250009,0.6249991
2289,0.125,0.1250141,0.1252522,0.6247337
2291,0.125,0.125,0.1250071,0.6249929
2295,0.0833441,0.0852533,0.3454797,0.485923
2316,0.0833333,0.0835213,0.0842757,0.7488697
2317,0.0843422,0.178175,0.3410298,0.3964529
2324,0.125,0.125,0.1251388,0.6248611
2344,0.125,0.1250003,0.1250126,0.624987
2347,0.125,0.125,0.1250001,0.6249999
2355,0.0833333,0.0833473,0.6700678,0.1632515
2361,0.1250003,0.2446633,0.4082067,0.2221297
2368,0.0833433,0.0833447,0.0888543,0.7444577
24,0.125,0.125,0.125,0.625
2413,0.0625006,0.0626035,0.7755395,0.0993564
2417,0.0833333,0.0833473,0.0833339,0.7499855
2432,0.0833335,0.0833492,0.088658,0.7446593
2433,0.125,0.1250009,0.1626575,0.5873417
2442,0.1250001,0.1251479,0.1252604,0.6245916
253,0.1251043,0.1257471,0.2944403,0.4547084
276,0.0833333,0.0833334,0.0837007,0.7496326
279,0.125,0.1250256,0.1262819,0.6236925
280,0.0833339,0.083393,0.0835747,0.7496984
319,0.125,0.1250043,0.1264394,0.6235563
328,0.125,0.125,0.1279102,0.6220898
331,0.125,0.1250001,0.608829,0.1411709
399,0.125,0.125,0.1250001,0.6249999
407,0.125,0.125,0.1250193,0.6249807
428,0.125,0.1314055,0.1250263,0.6185682
429,0.125,0.125,0.1250889,0.6249111
436,0.125,0.1250201,0.1259222,0.6240577
443,0.125,0.125,0.1251318,0.6248682
460,0.0913512,0.1724993,0.1441178,0.5920317
506,0.125,0.1250049,0.1250184,0.6249767
533,0.125,0.1250143,0.1250025,0.6249832
584,0.0833333,0.0833333,0.6352057,0.1981277
597,0.125,0.1250001,0.1250111,0.6249888
608,0.125,0.1250002,0.1250029,0.624997
640,0.0833333,0.0833335,0.0839743,0.7493589
654,0.125,0.125,0.1250126,0.6249874
723,0.0833515,0.083398,0.0834419,0.7498086
73,0.0833333,0.0833343,0.1046875,0.7286449
743,0.125,0.125,0.1253922,0.6246077
75,0.125,0.125,0.1250035,0.6249965
752,0.125,0.1250045,0.125251,0.6247445
763,0.125,0.125,0.1250149,0.6249851
768,0.1269183,0.1647266,0.3279802,0.3803748
779,0.125,0.1250004,0.1334974,0.6165021
817,0.0626189,0.0964046,0.3321618,0.5088147
822,0.125,0.125001,0.1254888,0.6245102
84,0.125,0.125,0.1252984,0.6247016
86,0.125,0.125,0.1252542,0.6247458
867,0.0625085,0.4559214,0.0664803,0.4150898
878,0.0833334,0.0833337,0.0964937,0.7368392
886,0.0833333,0.0833333,0.0839752,0.7493581
890,0.125,0.125,0.1250082,0.6249918
895,0.125,0.1250038,0.1259427,0.6240535
90,0.125,0.125,0.1250001,0.6249999
901,0.1261551,0.3203535,0.2679205,0.2855709
903,0.0833333,0.0833342,0.0833333,0.7499991
917,0.0833333,0.0833333,0.0833629,0.7499704
919,0.1250001,0.1250079,0.1250562,0.6249358
959,0.125002,0.1264908,0.3869686,0.3615386
998,0.125,0.1250001,0.1262544,0.6237455
1000,0.2417041,0.1555467,0.4766975,0.1260517
1013,0.25979,0.2649199,0.2472744,0.2280158
1020,0.331411,0.3879223,0.1509266,0.12974
104,0.6210725,0.1288427,0.125083,0.1250019
107,0.2563839,0.2719458,0.2809664,0.1907039
1098,0.288367,0.2801476,0.2657225,0.1657629
1144,0.2400795,0.149325,0.4808532,0.1297422
1159,0.2420505,0.2185259,0.3009148,0.2385088
1213,0.320773,0.2192792,0.2393586,0.2205892
1219,0.3752046,0.2520235,0.219691,0.1530809
1225,0.327048,0.1748762,0.271151,0.2269248
1231,0.6227859,0.1259052,0.1253723,0.1259367
1243,0.0877674,0.7448273,0.084,0.0834053
1245,0.2159928,0.3234106,0.274596,0.1860006
1247,0.276255,0.2555006,0.2725359,0.1957085
1253,0.2160628,0.3073883,0.2788807,0.1976683
1259,0.3264619,0.2583673,0.2097063,0.2054645
1294,0.2334319,0.1546362,0.4867265,0.1252054
1313,0.2774755,0.2490976,0.2752762,0.1981507
132,0.2714959,0.1935386,0.230382,0.3045835
1342,0.1734193,0.128231,0.573186,0.1251636
1348,0.3072551,0.4082768,0.149181,0.1352871
1358,0.2725817,0.2703211,0.1565642,0.300533
1365,0.6154174,0.1333542,0.1255657,0.1256628
1381,0.3647618,0.1491593,0.3394862,0.1465927
1386,0.4768441,0.1605146,0.2368908,0.1257505
1418,0.2284728,0.3649242,0.2400263,0.1665767
1419,0.1404001,0.5993175,0.1287014,0.1315811
147,0.1318544,0.1855647,0.5870887,0.0954923
1472,0.3168717,0.2173315,0.2820481,0.1837488
1476,0.2511762,0.2492307,0.3020951,0.1974981
1490,0.2681919,0.2558168,0.2441878,0.2318034
1501,0.6027606,0.146431,0.1254604,0.1253481
1502,0.1250007,0.6249628,0.1250104,0.1250261
1513,0.1297493,0.2876779,0.4325735,0.1499993
1514,0.2497052,0.2560374,0.2484703,0.2457871
1545,0.2348407,0.2387584,0.2989561,0.2274447
155,0.3424641,0.3255054,0.1745722,0.1574582
1561,0.2477998,0.2561756,0.2812203,0.2148043
1571,0.1273466,0.6214109,0.1262386,0.1250039
1587,0.617991,0.1319919,0.1250024,0.1250147
1601,0.331542,0.222829,0.240339,0.20529
1602,0.1288772,0.3012333,0.170924,0.3989655
1611,0.617293,0.125,0.132707,0.125
1616,0.2264673,0.3153072,0.2339502,0.2242754
1637,0.313134,0.1981551,0.2734366,0.2152742
1644,0.2310585,0.2587215,0.302037,0.2081831
1646,0.2735705,0.2209214,0.2968673,0.2086408
1658,0.6234827,0.1250602,0.1264571,0.125
1669,0.5896303,0.1482382,0.1253389,0.1367926
1696,0.2418345,0.2968096,0.2792081,0.1821477
1715,0.2302715,0.2931965,0.2641814,0.2123505
1723,0.2251819,0.2480142,0.3996303,0.1271737
1729,0.3057384,0.316765,0.2029184,0.1745782
1741,0.2482622,0.2305066,0.3181882,0.203043
1743,0.5781249,0.1609109,0.1287388,0.1322255
176,0.6232343,0.1253139,0.1260385,0.1254132
1774,0.2363573,0.3428139,0.2360434,0.1847855
1792,0.3025781,0.5200218,0.0862303,0.0911697
1799,0.1302841,0.1315775,0.6131384,0.125
1804,0.144682,0.5937752,0.1322029,0.1293399
1840,0.2847197,0.370696,0.1340242,0.2105602
1878,0.2103506,0.1345108,0.5185142,0.1366244
1923,0.6063881,0.1424861,0.1259813,0.1251445
1925,0.2868608,0.2960948,0.2337568,0.1832876
1926,0.2336503,0.1337995,0.5052085,0.1273417
1941,0.6213283,0.1252349,0.1282657,0.1251711
1942,0.1255588,0.6188426,0.1277973,0.1278013
1949,0.2586938,0.2012548,0.2638378,0.2762136
1987,0.125015,0.1608685,0.5891115,0.125005
2016,0.4640778,0.2784034,0.1276057,0.1299132
2017,0.1687907,0.549548,0.1306532,0.1510081
2033,0.2487246,0.4749364,0.1381542,0.1381848
2044,0.4628009,0.1721196,0.1493385,0.215741
2049,0.2723616,0.3115213,0.2700388,0.1460783
2064,0.4155703,0.3166541,0.1341483,0.1336274
2066,0.2688179,0.2903095,0.2004441,0.2404285
2075,0.2172617,0.2657317,0.3036363,0.2133703
2083,0.1251027,0.6086742,0.1256632,0.14056
2102,0.1867785,0.3426474,0.160137,0.3104372
2106,0.204815,0.3089078,0.2394013,0.2468759
216,0.0838058,0.7459569,0.0864856,0.0837517
2197,0.2807769,0.2398659,0.2817953,0.1975619
2207,0.2452976,0.3103177,0.2507159,0.1936687
2232,0.1266456,0.6164533,0.1255549,0.1313462
224,0.1809123,0.3344243,0.3495265,0.1351368
2249,0.1804856,0.460648,0.2044786,0.1543879
2268,0.6232367,0.1250014,0.1264132,0.1253487
2271,0.1381022,0.578869,0.1320473,0.1509815
230,0.5661646,0.1705425,0.1288275,0.1344653
2305,0.178333,0.3505407,0.2453132,0.2258131
2326,0.6244166,0.1253541,0.1250722,0.1251571
2336,0.1256408,0.1285011,0.1609127,0.5849454
2346,0.2987344,0.2698407,0.2456778,0.1857471
2391,0.397279,0.3439541,0.126427,0.1323399
2431,0.2438438,0.3494521,0.2135467,0.1931574
2448,0.5961639,0.1407082,0.1279334,0.1351944
304,0.2573548,0.278024,0.2493234,0.2152979
338,0.2174797,0.2238716,0.3101235,0.2485251
358,0.2931423,0.2279721,0.3086823,0.1702034
365,0.5684682,0.1793083,0.1269394,0.1252841
368,0.4159125,0.4029683,0.097395,0.0837241
378,0.1338991,0.1974128,0.5311246,0.1375635
379,0.2549022,0.2982598,0.2811937,0.1656444
381,0.1257627,0.2166643,0.1282355,0.5293375
414,0.5446552,0.2053212,0.125023,0.1250006
433,0.412818,0.1956381,0.2183432,0.1732007
44,0.3660787,0.2653744,0.1692951,0.1992518
441,0.2720014,0.2695207,0.2633448,0.195133
463,0.5186281,0.1011918,0.2835759,0.0966043
471,0.6221975,0.1257497,0.1250029,0.1270499
472,0.3582456,0.1925049,0.2209634,0.228286
473,0.6117735,0.1251597,0.1290764,0.1339904
524,0.156732,0.4940563,0.2212263,0.1279854
541,0.6162571,0.1250033,0.1337396,0.125
546,0.3891929,0.1838307,0.2196631,0.2073133
560,0.2949674,0.2210179,0.2816763,0.2023385
567,0.624882,0.1250067,0.1251112,0.125
572,0.1423157,0.6070139,0.1250259,0.1256444
579,0.2540601,0.2400763,0.2614248,0.2444387
591,0.1887018,0.1513787,0.5765857,0.0833338
610,0.2887159,0.261293,0.2456236,0.2043675
613,0.2866879,0.2007699,0.3787862,0.133756
617,0.2929569,0.311949,0.2427527,0.1523414
652,0.3170807,0.2287201,0.2482441,0.2059551
665,0.2217097,0.3174589,0.29073,0.1701014
673,0.2652349,0.2375974,0.2935275,0.2036401
676,0.2195095,0.3281971,0.2768878,0.1754056
684,0.2055905,0.2358521,0.290806,0.2677514
705,0.1324554,0.1283576,0.6067269,0.1324601
72,0.3998319,0.135075,0.2471419,0.2179511
731,0.3031459,0.4322281,0.0969773,0.1676488
742,0.1637572,0.5031873,0.1283235,0.2047321
757,0.1352045,0.3274728,0.4010877,0.1362349
771,0.6224054,0.1250118,0.1275827,0.1250001
773,0.2807819,0.2371823,0.2640415,0.2179943
795,0.5896271,0.1430412,0.1295096,0.1378221
819,0.126976,0.6212657,0.1250207,0.1267377
845,0.2492985,0.279933,0.2679074,0.2028611
85,0.1447901,0.4074429,0.3019462,0.1458208
860,0.6249977,0.1250008,0.1250012,0.1250003
861,0.7877783,0.069185,0.0635598,0.0794769
875,0.6074053,0.1371043,0.1294168,0.1260736
881,0.3214267,0.2325441,0.2407267,0.2053025
893,0.5515662,0.188599,0.1336506,0.1261842
93,0.4348691,0.1495396,0.2690428,0.1465485
94,0.4160688,0.2067732,0.226504,0.150654
950,0.1376966,0.1335521,0.603732,0.1250193
97,0.1693077,0.3528292,0.2837857,0.1940773
983,0.1250021,0.624877,0.1251209,0.125
984,0.2010591,0.231989,0.4413095,0.1256424
987,0.5951907,0.1377365,0.1420719,0.125001
994,0.6198266,0.1259929,0.1272858,0.1268946
